old_frame,new_frame,old_x,old_y,new_x,old_y
5,6,386.39825439453125,212.70057678222656,387.3982849121094,212.7301483154297
5,6,305.685791015625,88.36000061035156,305.9322814941406,88.36814880371094
5,6,369.144287109375,93.23600769042969,368.96881103515625,93.09935760498047
5,6,394.3075866699219,94.19139862060547,394.4966125488281,94.13810729980469
5,6,347.4637451171875,96.49162292480469,347.2445068359375,96.07449340820312
5,6,162.03848266601562,191.2458038330078,162.02976989746094,190.738525390625
5,6,319.5487060546875,99.68122863769531,319.0625,99.73397827148438
5,6,314.297607421875,258.1841125488281,314.9814147949219,258.29461669921875
5,6,321.505615234375,106.51107025146484,321.1547546386719,106.3113021850586
5,6,264.3861999511719,120.74116516113281,264.5240173339844,120.96171569824219
6,7,237.51132202148438,151.6190643310547,237.8769073486328,152.5642852783203
6,7,302.1401062011719,104.45198059082031,302.0903015136719,105.30422973632812
6,7,272.76483154296875,104.6048583984375,273.3116149902344,105.56962585449219
6,7,310.5457763671875,211.45372009277344,311.6626281738281,212.3118438720703
6,7,264.7055969238281,152.70590209960938,265.07110595703125,153.64996337890625
6,7,181.8077392578125,185.1326141357422,181.9895477294922,185.63429260253906
6,7,174.80313110351562,186.21347045898438,175.0117950439453,186.68118286132812
6,7,387.3982849121094,212.7301483154297,388.4554138183594,213.49986267089844
6,7,305.9322814941406,88.36814880371094,305.93927001953125,89.06880187988281
6,7,368.96881103515625,93.09935760498047,368.57452392578125,93.68586730957031
6,7,394.4966125488281,94.13810729980469,394.20013427734375,94.87918090820312
6,7,347.2445068359375,96.07449340820312,347.2071533203125,96.66763305664062
6,7,162.02976989746094,190.738525390625,162.2665557861328,191.29820251464844
6,7,319.0625,99.73397827148438,318.8045349121094,100.43620300292969
6,7,314.9814147949219,258.29461669921875,315.53564453125,259.09527587890625
6,7,321.1547546386719,106.3113021850586,320.89501953125,106.83737182617188
6,7,264.5240173339844,120.96171569824219,264.7789001464844,121.92112731933594
7,8,237.8769073486328,152.5642852783203,237.3393096923828,153.46121215820312
7,8,302.0903015136719,105.30422973632812,301.8586120605469,105.9561996459961
7,8,273.3116149902344,105.56962585449219,272.7198181152344,106.01162719726562
7,8,311.6626281738281,212.3118438720703,311.8279113769531,213.1979522705078
7,8,265.07110595703125,153.64996337890625,264.5327453613281,154.59735107421875
7,8,181.9895477294922,185.63429260253906,181.5225830078125,186.1280517578125
7,8,175.0117950439453,186.68118286132812,174.55650329589844,187.16346740722656
7,8,388.4554138183594,213.49986267089844,388.8603515625,214.44117736816406
7,8,305.93927001953125,89.06880187988281,305.8423767089844,89.55497741699219
7,8,368.57452392578125,93.68586730957031,367.8210144042969,94.25482940673828
7,8,394.20013427734375,94.87918090820312,393.3843994140625,95.39379119873047
7,8,347.2071533203125,96.66763305664062,346.4088439941406,97.2472152709961
7,8,162.2665557861328,191.29820251464844,161.7512664794922,191.9414825439453
7,8,318.8045349121094,100.43620300292969,318.270751953125,101.0869140625
7,8,315.53564453125,259.09527587890625,316.1633605957031,260.24005126953125
7,8,320.89501953125,106.83737182617188,320.3980712890625,107.42485046386719
7,8,264.7789001464844,121.92112731933594,264.4847717285156,122.38648986816406
8,9,237.3393096923828,153.46121215820312,237.88034057617188,153.4922332763672
8,9,301.8586120605469,105.9561996459961,302.5711975097656,105.69287872314453
8,9,272.7198181152344,106.01162719726562,273.3769226074219,105.75969696044922
8,9,311.8279113769531,213.1979522705078,312.8189392089844,212.9047393798828
8,9,264.5327453613281,154.59735107421875,265.4193420410156,154.3145751953125
8,9,181.5225830078125,186.1280517578125,181.95985412597656,185.67965698242188
8,9,174.55650329589844,187.16346740722656,175.01039123535156,186.73568725585938
8,9,388.8603515625,214.44117736816406,390.3577575683594,213.99032592773438
8,9,305.8423767089844,89.55497741699219,306.4450988769531,89.27842712402344
8,9,367.8210144042969,94.25482940673828,368.00469970703125,93.89736938476562
8,9,393.3843994140625,95.39379119873047,393.7740478515625,95.01107788085938
8,9,346.4088439941406,97.2472152709961,346.0624694824219,96.82820129394531
8,9,161.7512664794922,191.9414825439453,162.24295043945312,191.6470489501953
8,9,318.270751953125,101.0869140625,318.3279113769531,100.80034637451172
8,9,316.1633605957031,260.24005126953125,317.1374206542969,260.32049560546875
8,9,320.3980712890625,107.42485046386719,320.4183349609375,106.9447021484375
8,9,264.4847717285156,122.38648986816406,265.2000427246094,122.20001983642578
9,10,237.88034057617188,153.4922332763672,238.7921905517578,153.61865234375
9,10,302.5711975097656,105.69287872314453,303.3143310546875,105.66835021972656
9,10,273.3769226074219,105.75969696044922,273.9876403808594,105.70646667480469
9,10,312.8189392089844,212.9047393798828,313.74981689453125,212.69357299804688
9,10,265.4193420410156,154.3145751953125,266.18536376953125,154.4079132080078
9,10,181.95985412597656,185.67965698242188,182.22633361816406,185.32601928710938
9,10,175.01039123535156,186.73568725585938,175.20144653320312,186.4016571044922
9,10,390.3577575683594,213.99032592773438,391.61627197265625,213.8878631591797
9,10,306.4450988769531,89.27842712402344,307.26153564453125,89.1048355102539
9,10,368.00469970703125,93.89736938476562,368.3154602050781,93.63934326171875
9,10,393.7740478515625,95.01107788085938,394.0766906738281,94.83873748779297
9,10,346.0624694824219,96.82820129394531,346.40411376953125,96.5096664428711
9,10,162.24295043945312,191.6470489501953,162.4364471435547,191.3446807861328
9,10,318.3279113769531,100.80034637451172,318.6812744140625,100.75157928466797
9,10,317.1374206542969,260.32049560546875,317.86456298828125,260.2410888671875
9,10,320.4183349609375,106.9447021484375,320.7797546386719,106.89128112792969
9,10,265.2000427246094,122.20001983642578,265.84954833984375,122.2293701171875
10,11,238.7921905517578,153.61865234375,238.5488739013672,154.29122924804688
10,11,303.3143310546875,105.66835021972656,303.2899169921875,106.2603759765625
10,11,273.9876403808594,105.70646667480469,274.0686950683594,106.3214111328125
10,11,313.74981689453125,212.69357299804688,314.1421203613281,213.3761444091797
10,11,266.18536376953125,154.4079132080078,265.8338317871094,155.1779022216797
10,11,182.22633361816406,185.32601928710938,181.92433166503906,185.98841857910156
10,11,175.20144653320312,186.4016571044922,175.0816650390625,187.02471923828125
10,11,391.61627197265625,213.8878631591797,392.31280517578125,214.41342163085938
10,11,307.26153564453125,89.1048355102539,307.4267883300781,89.576904296875
10,11,368.3154602050781,93.63934326171875,367.9371032714844,94.17146301269531
10,11,394.0766906738281,94.83873748779297,393.5943908691406,95.14334106445312
10,11,346.40411376953125,96.5096664428711,345.76910400390625,96.7288818359375
10,11,162.4364471435547,191.3446807861328,162.1153564453125,191.80020141601562
10,11,318.6812744140625,100.75157928466797,317.9348449707031,101.24004364013672
10,11,317.86456298828125,260.2410888671875,318.41522216796875,261.1565856933594
10,11,320.7797546386719,106.89128112792969,320.1023254394531,107.2524642944336
10,11,265.84954833984375,122.2293701171875,265.6102600097656,122.92830657958984
11,12,238.5488739013672,154.29122924804688,239.5306396484375,154.13153076171875
11,12,303.2899169921875,106.2603759765625,304.3446044921875,105.99712371826172
11,12,274.0686950683594,106.3214111328125,275.13018798828125,105.88799285888672
11,12,314.1421203613281,213.3761444091797,315.6200256347656,212.91294860839844
11,12,265.8338317871094,155.1779022216797,266.8982849121094,155.17669677734375
11,12,181.92433166503906,185.98841857910156,182.64842224121094,185.74241638183594
11,12,175.0816650390625,187.02471923828125,175.64920043945312,186.82313537597656
11,12,392.31280517578125,214.41342163085938,394.1009521484375,214.29019165039062
11,12,307.4267883300781,89.576904296875,308.43511962890625,89.16243743896484
11,12,367.9371032714844,94.17146301269531,368.8106384277344,93.71149444580078
11,12,393.5943908691406,95.14334106445312,394.0457458496094,94.74608612060547
11,12,345.76910400390625,96.7288818359375,346.3787536621094,96.36013793945312
11,12,162.1153564453125,191.80020141601562,163.3285369873047,191.1746368408203
11,12,317.9348449707031,101.24004364013672,318.619384765625,100.75397491455078
11,12,318.41522216796875,261.1565856933594,319.70068359375,261.38916015625
11,12,320.1023254394531,107.2524642944336,320.76715087890625,106.7326431274414
11,12,265.6102600097656,122.92830657958984,266.6761169433594,122.4848861694336
12,13,239.5306396484375,154.13153076171875,239.19638061523438,154.34754943847656
12,13,304.3446044921875,105.99712371826172,304.1719970703125,105.94929504394531
12,13,275.13018798828125,105.88799285888672,274.8601989746094,106.224853515625
12,13,315.6200256347656,212.91294860839844,315.5704650878906,212.8972625732422
12,13,266.8982849121094,155.17669677734375,267.26568603515625,155.1647186279297
12,13,182.64842224121094,185.74241638183594,182.24563598632812,185.7891845703125
12,13,175.64920043945312,186.82313537597656,175.20071411132812,186.8565216064453
12,13,394.1009521484375,214.29019165039062,395.08319091796875,214.33621215820312
12,13,308.43511962890625,89.16243743896484,308.3078308105469,88.917236328125
12,13,368.8106384277344,93.71149444580078,368.2917175292969,93.67207336425781
12,13,394.0457458496094,94.74608612060547,393.6607971191406,94.76286315917969
12,13,346.3787536621094,96.36013793945312,346.0416564941406,96.21019744873047
12,13,163.3285369873047,191.1746368408203,162.93167114257812,191.01744079589844
12,13,318.619384765625,100.75397491455078,318.2223815917969,100.6712417602539
12,13,319.70068359375,261.38916015625,319.96612548828125,261.61328125
12,13,320.76715087890625,106.7326431274414,320.36505126953125,106.55986785888672
12,13,266.6761169433594,122.4848861694336,266.6881408691406,122.30835723876953
13,14,239.19638061523438,154.34754943847656,239.16453552246094,154.97442626953125
13,14,304.1719970703125,105.94929504394531,304.2220458984375,106.49028015136719
13,14,274.8601989746094,106.224853515625,274.79510498046875,106.74225616455078
13,14,315.5704650878906,212.8972625732422,315.973876953125,213.6378631591797
13,14,267.26568603515625,155.1647186279297,266.5694274902344,155.93568420410156
13,14,182.24563598632812,185.7891845703125,181.60147094726562,186.26734924316406
13,14,175.20071411132812,186.8565216064453,174.6416015625,187.34957885742188
13,14,395.08319091796875,214.33621215820312,395.5621643066406,214.8013153076172
13,14,308.3078308105469,88.917236328125,308.0512390136719,89.57489776611328
13,14,368.2917175292969,93.67207336425781,367.4526062011719,94.32256317138672
13,14,393.6607971191406,94.76286315917969,392.97369384765625,95.24495697021484
13,14,346.0416564941406,96.21019744873047,345.122314453125,96.54656219482422
13,14,162.93167114257812,191.01744079589844,162.49342346191406,191.41786193847656
13,14,318.2223815917969,100.6712417602539,317.3560791015625,101.20867919921875
13,14,319.96612548828125,261.61328125,320.6786193847656,262.575439453125
13,14,320.36505126953125,106.55986785888672,319.4974670410156,106.97718048095703
13,14,266.6881408691406,122.30835723876953,266.1581115722656,122.94345092773438
14,15,239.16453552246094,154.97442626953125,240.13735961914062,155.3803253173828
14,15,304.2220458984375,106.49028015136719,304.97314453125,106.84584045410156
14,15,274.79510498046875,106.74225616455078,275.8730163574219,106.95365905761719
14,15,315.973876953125,213.6378631591797,317.28692626953125,214.1253662109375
14,15,266.5694274902344,155.93568420410156,267.7156982421875,156.396240234375
14,15,181.60147094726562,186.26734924316406,181.89578247070312,186.6065216064453
14,15,174.6416015625,187.34957885742188,174.94419860839844,187.6874237060547
14,15,395.5621643066406,214.8013153076172,397.42889404296875,215.12857055664062
14,15,308.0512390136719,89.57489776611328,308.69482421875,89.55428314208984
14,15,367.4526062011719,94.32256317138672,367.7789001464844,94.53974914550781
14,15,392.97369384765625,95.24495697021484,393.3084411621094,95.3609848022461
14,15,345.122314453125,96.54656219482422,345.4656677246094,96.83558654785156
14,15,162.49342346191406,191.41786193847656,163.00755310058594,191.6333770751953
14,15,317.3560791015625,101.20867919921875,317.68701171875,101.53340148925781
14,15,320.6786193847656,262.575439453125,322.2399597167969,263.1766662597656
14,15,319.4974670410156,106.97718048095703,319.82342529296875,107.0643310546875
14,15,266.1581115722656,122.94345092773438,266.8503723144531,123.38947296142578
15,16,240.13735961914062,155.3803253173828,241.04832458496094,155.3765106201172
15,16,304.97314453125,106.84584045410156,306.2372741699219,106.75121307373047
15,16,275.8730163574219,106.95365905761719,276.664794921875,106.70256805419922
15,16,317.28692626953125,214.1253662109375,318.7466125488281,213.80999755859375
15,16,267.7156982421875,156.396240234375,268.6411437988281,156.36874389648438
15,16,181.89578247070312,186.6065216064453,182.48715209960938,186.00035095214844
15,16,174.94419860839844,187.6874237060547,175.29127502441406,187.09799194335938
15,16,397.42889404296875,215.12857055664062,398.9012756347656,215.0620574951172
15,16,308.69482421875,89.55428314208984,309.5783996582031,89.54765319824219
15,16,367.7789001464844,94.53974914550781,368.2579345703125,94.18521881103516
15,16,393.3084411621094,95.3609848022461,393.6043395996094,95.18982696533203
15,16,345.4656677246094,96.83558654785156,345.63006591796875,96.44213104248047
15,16,163.00755310058594,191.6333770751953,163.853515625,191.0882110595703
15,16,317.68701171875,101.53340148925781,318.26763916015625,101.3695068359375
15,16,322.2399597167969,263.1766662597656,323.5328063964844,263.2538146972656
15,16,319.82342529296875,107.0643310546875,320.3608093261719,106.5500717163086
15,16,266.8503723144531,123.38947296142578,267.97906494140625,123.32686614990234
16,17,241.04832458496094,155.3765106201172,240.0640869140625,155.4833526611328
16,17,306.2372741699219,106.75121307373047,305.51251220703125,106.62420654296875
16,17,276.664794921875,106.70256805419922,275.9903564453125,106.65763854980469
16,17,318.7466125488281,213.80999755859375,318.58331298828125,213.9595947265625
16,17,268.6411437988281,156.36874389648438,267.65191650390625,156.5349884033203
16,17,182.48715209960938,186.00035095214844,181.33804321289062,185.9556121826172
16,17,175.29127502441406,187.09799194335938,174.03240966796875,187.0150146484375
16,17,398.9012756347656,215.0620574951172,399.1851806640625,215.0575714111328
16,17,309.5783996582031,89.54765319824219,309.36358642578125,89.66427612304688
16,17,368.2579345703125,94.18521881103516,367.3362731933594,93.86983489990234
16,17,393.6043395996094,95.18982696533203,392.60858154296875,94.90290069580078
16,17,345.63006591796875,96.44213104248047,344.5111999511719,96.2825927734375
16,17,163.853515625,191.0882110595703,163.10604858398438,190.76254272460938
16,17,318.26763916015625,101.3695068359375,317.2041320800781,101.20384216308594
16,17,323.5328063964844,263.2538146972656,323.52685546875,263.3027038574219
16,17,320.3608093261719,106.5500717163086,319.27215576171875,106.31929016113281
16,17,267.97906494140625,123.32686614990234,267.4110107421875,123.34527587890625
17,18,240.0640869140625,155.4833526611328,240.45021057128906,156.053955078125
17,18,305.51251220703125,106.62420654296875,305.8466491699219,106.87141418457031
17,18,275.9903564453125,106.65763854980469,276.3592529296875,106.92581939697266
17,18,318.58331298828125,213.9595947265625,319.1966247558594,214.38131713867188
17,18,267.65191650390625,156.5349884033203,267.9769287109375,156.96487426757812
17,18,181.33804321289062,185.9556121826172,181.56210327148438,185.8551025390625
17,18,174.03240966796875,187.0150146484375,174.0619354248047,186.98329162597656
17,18,399.1851806640625,215.0575714111328,400.2961120605469,215.41207885742188
17,18,309.36358642578125,89.66427612304688,309.5765686035156,89.70013427734375
17,18,367.3362731933594,93.86983489990234,367.4382629394531,94.23600006103516
17,18,392.60858154296875,94.90290069580078,392.54217529296875,95.05369567871094
17,18,344.5111999511719,96.2825927734375,344.5599670410156,96.36087036132812
17,18,163.10604858398438,190.76254272460938,163.0626220703125,190.84124755859375
17,18,317.2041320800781,101.20384216308594,317.3466796875,101.29025268554688
17,18,323.52685546875,263.3027038574219,323.89593505859375,263.8992614746094
17,18,319.27215576171875,106.31929016113281,319.3464660644531,106.42869567871094
17,18,267.4110107421875,123.34527587890625,267.5616149902344,123.80950164794922
18,19,240.45021057128906,156.053955078125,241.07899475097656,156.4038848876953
18,19,305.8466491699219,106.87141418457031,306.7540283203125,106.92193603515625
18,19,276.3592529296875,106.92581939697266,277.1423645019531,106.93402862548828
18,19,319.1966247558594,214.38131713867188,320.63653564453125,214.67457580566406
18,19,267.9769287109375,156.96487426757812,269.00592041015625,157.10305786132812
18,19,181.56210327148438,185.8551025390625,182.21151733398438,185.73348999023438
18,19,174.0619354248047,186.98329162597656,174.90057373046875,186.8081817626953
18,19,400.2961120605469,215.41207885742188,402.12860107421875,215.76841735839844
18,19,309.5765686035156,89.70013427734375,310.6475524902344,90.14610290527344
18,19,367.4382629394531,94.23600006103516,368.0200500488281,94.20133972167969
18,19,392.54217529296875,95.05369567871094,392.8230895996094,95.1288070678711
18,19,344.5599670410156,96.36087036132812,344.79022216796875,96.44131469726562
18,19,163.0626220703125,190.84124755859375,163.5396728515625,191.10752868652344
18,19,317.3466796875,101.29025268554688,317.7158203125,101.44377899169922
18,19,323.89593505859375,263.8992614746094,325.4190673828125,264.1822204589844
18,19,319.3464660644531,106.42869567871094,319.6719665527344,106.46672058105469
18,19,267.5616149902344,123.80950164794922,268.3328552246094,123.89923858642578
19,20,241.07899475097656,156.4038848876953,241.80377197265625,156.6625213623047
19,20,306.7540283203125,106.92193603515625,307.4747314453125,107.3426513671875
19,20,277.1423645019531,106.93402862548828,278.0850524902344,107.43470764160156
19,20,320.63653564453125,214.67457580566406,322.1309814453125,214.96551513671875
19,20,269.00592041015625,157.10305786132812,269.49322509765625,157.5371856689453
19,20,182.21151733398438,185.73348999023438,182.59872436523438,185.66845703125
19,20,174.90057373046875,186.8081817626953,175.4287567138672,186.75546264648438
19,20,402.12860107421875,215.76841735839844,403.771240234375,215.87913513183594
19,20,310.6475524902344,90.14610290527344,311.1655578613281,90.17142486572266
19,20,368.0200500488281,94.20133972167969,368.4230041503906,94.2371826171875
19,20,392.8230895996094,95.1288070678711,393.15045166015625,95.40238952636719
19,20,344.79022216796875,96.44131469726562,345.2044982910156,96.7123794555664
19,20,163.5396728515625,191.10752868652344,163.98265075683594,191.14273071289062
19,20,317.7158203125,101.44377899169922,318.1554260253906,101.61233520507812
19,20,325.4190673828125,264.1822204589844,326.6322021484375,264.56805419921875
19,20,319.6719665527344,106.46672058105469,320.1190490722656,106.50437927246094
19,20,268.3328552246094,123.89923858642578,269.0975341796875,124.34900665283203
20,21,241.80377197265625,156.6625213623047,241.79403686523438,156.61065673828125
20,21,307.4747314453125,107.3426513671875,307.5966796875,106.94446563720703
20,21,278.0850524902344,107.43470764160156,278.3686218261719,106.96923828125
20,21,322.1309814453125,214.96551513671875,322.7066345214844,214.6971435546875
20,21,269.49322509765625,157.5371856689453,270.0560607910156,157.36102294921875
20,21,182.59872436523438,185.66845703125,182.336181640625,184.99716186523438
20,21,175.4287567138672,186.75546264648438,175.16494750976562,186.1438446044922
20,21,403.771240234375,215.87913513183594,404.7437438964844,215.76019287109375
20,21,311.1655578613281,90.17142486572266,311.1570129394531,89.64440155029297
20,21,368.4230041503906,94.2371826171875,368.1628112792969,93.69207763671875
20,21,393.15045166015625,95.40238952636719,392.900390625,94.86466979980469
20,21,345.2044982910156,96.7123794555664,344.94732666015625,96.20146942138672
20,21,163.98265075683594,191.14273071289062,163.95547485351562,190.80548095703125
20,21,318.1554260253906,101.61233520507812,317.73291015625,101.24041748046875
20,21,326.6322021484375,264.56805419921875,327.02880859375,264.7457275390625
20,21,320.1190490722656,106.50437927246094,319.7215881347656,106.02700805664062
20,21,269.0975341796875,124.34900665283203,269.310791015625,123.83673095703125
21,22,241.79403686523438,156.61065673828125,241.51144409179688,156.93836975097656
21,22,307.5966796875,106.94446563720703,307.5000305175781,107.09400939941406
21,22,278.3686218261719,106.96923828125,278.1103210449219,106.99264526367188
21,22,322.7066345214844,214.6971435546875,322.54815673828125,214.71493530273438
21,22,270.0560607910156,157.36102294921875,269.8039245605469,157.78131103515625
21,22,182.336181640625,184.99716186523438,181.77444458007812,184.6940460205078
21,22,175.16494750976562,186.1438446044922,174.6144256591797,185.8262939453125
21,22,404.7437438964844,215.76019287109375,405.28387451171875,216.0339813232422
21,22,311.1570129394531,89.64440155029297,310.8328552246094,89.96674346923828
21,22,368.1628112792969,93.69207763671875,367.3438415527344,93.89226531982422
21,22,392.900390625,94.86466979980469,392.4770812988281,95.00463104248047
21,22,344.94732666015625,96.20146942138672,343.9726867675781,96.19347381591797
21,22,163.95547485351562,190.80548095703125,163.3353271484375,190.66148376464844
21,22,317.73291015625,101.24041748046875,317.0628967285156,101.39957427978516
21,22,327.02880859375,264.7457275390625,327.05462646484375,265.0837097167969
21,22,319.7215881347656,106.02700805664062,319.0660400390625,106.11605072021484
21,22,269.310791015625,123.83673095703125,268.8321533203125,124.02935028076172
22,23,241.51144409179688,156.93836975097656,241.15367126464844,158.00746154785156
22,23,307.5000305175781,107.09400939941406,307.3065490722656,107.96061706542969
22,23,278.1103210449219,106.99264526367188,277.6839599609375,107.92845916748047
22,23,322.54815673828125,214.71493530273438,323.05145263671875,215.7925262451172
22,23,269.8039245605469,157.78131103515625,269.4888916015625,159.1271209716797
22,23,181.77444458007812,184.6940460205078,181.350830078125,185.34304809570312
22,23,174.6144256591797,185.8262939453125,174.34007263183594,186.46925354003906
22,23,405.28387451171875,216.0339813232422,406.2847900390625,217.30393981933594
22,23,310.8328552246094,89.96674346923828,310.9097595214844,90.65512084960938
22,23,367.3438415527344,93.89226531982422,366.3925476074219,94.68878936767578
22,23,392.4770812988281,95.00463104248047,391.6606140136719,95.97965240478516
22,23,343.9726867675781,96.19347381591797,343.1295471191406,96.90786743164062
22,23,163.3353271484375,190.66148376464844,163.23504638671875,191.32652282714844
22,23,317.0628967285156,101.39957427978516,316.81829833984375,102.16117858886719
22,23,327.05462646484375,265.0837097167969,327.7874755859375,266.3153076171875
22,23,319.0660400390625,106.11605072021484,318.80072021484375,106.78876495361328
22,23,268.8321533203125,124.02935028076172,268.6584777832031,124.83765411376953
23,24,241.15367126464844,158.00746154785156,241.30296325683594,158.60289001464844
23,24,307.3065490722656,107.96061706542969,307.52178955078125,108.28168487548828
